3.9	0.118739
3.92	0.128955
3.94	0.136442
3.96	0.141013
3.98	0.142939
4	0.142981
4.02	0.141587
4.04	0.138692
4.06	0.134078
4.08	0.127677
4.1	0.119561
4.12	0.109872
4.14	0.0987122
4.16	0.0859586
4.18	0.0714057
4.2	0.05496
4.22	0.0368858
4.24	0.0176967
4.26	-0.00205866
4.28	-0.0220583
4.3	-0.0421676
4.32	-0.0623254
4.34	-0.0822511
4.36	-0.101271
4.38	-0.118371
4.4	-0.133407
4.42	-0.146568
4.44	-0.158063
4.46	-0.167705
4.48	-0.174949
4.5	-0.179046
4.52	-0.179615
4.54	-0.176667
4.56	-0.170606
4.58	-0.161897
4.6	-0.150884
4.62	-0.137724
4.64	-0.122673
4.66	-0.106269
4.68	-0.0891601
4.7	-0.0714865
4.72	-0.0534038
4.74	-0.0349623
4.76	-0.0161483
4.78	0.0027333
4.8	0.0210603
4.82	0.0381517
4.84	0.0536333
4.86	0.0679531
4.88	0.0821536
4.9	0.0963276
4.92	0.110026
4.94	0.122466
4.96	0.132959
4.98	0.141539
5	0.148656
5.02	0.154533
5.04	0.159163
5.06	0.162176
5.08	0.163202
5.1	0.162156
5.12	0.159342
5.14	0.155249
5.16	0.150199
5.18	0.14399
5.2	0.136188
5.22	0.126545
5.24	0.115114
5.26	0.102186
5.28	0.0879883
5.3	0.0728711
5.32	0.0570649
5.34	0.0406303
5.36	0.0240007
5.38	0.00763868
5.4	-0.00814922
5.42	-0.0234577
5.44	-0.0386009
5.46	-0.0537687
5.48	-0.0687036
5.5	-0.0828992
5.52	-0.0959284
5.54	-0.107739
5.56	-0.118519
5.58	-0.128459
5.6	-0.137457
5.62	-0.14515
5.64	-0.151135
5.66	-0.155238
5.68	-0.157425
5.7	-0.157738
5.72	-0.156177
5.74	-0.152675
5.76	-0.14716
5.78	-0.139771
5.8	-0.130808
5.82	-0.120599
5.84	-0.109293
5.86	-0.0967468
5.88	-0.0826659
5.9	-0.0669566
5.92	-0.0499097
5.94	-0.032047
5.96	-0.013869
5.98	0.00432616
6	0.0224206
6.02	0.040323
6.04	0.0577336
6.06	0.0741977
6.08	0.0892028
6.1	0.102527
6.12	0.114263
6.14	0.124636
6.16	0.133627
6.18	0.140977
6.2	0.146401
6.22	0.149756
6.24	0.151106
6.26	0.150653
6.28	0.148431
6.3	0.144247
6.32	0.137832
6.34	0.129107
6.36	0.11831
6.38	0.105866
6.4	0.0921369
6.42	0.0773313
6.44	0.061549
6.46	0.0449589
6.48	0.0279276
6.5	0.0109388
6.52	-0.00565936
6.54	-0.0218183
6.56	-0.0376382
6.58	-0.0532077
6.6	-0.0684234
6.62	-0.0829891
6.64	-0.0965482
6.66	-0.108742
6.68	-0.119419
6.7	-0.128497
6.72	-0.135784
6.74	-0.141004
6.76	-0.143925
6.78	-0.144543
6.8	-0.143101
6.82	-0.139976
6.84	-0.13548
6.86	-0.129776
6.88	-0.122807
6.9	-0.114355
6.92	-0.104348
6.94	-0.0929554
6.96	-0.0803597
6.98	-0.0666696
7	-0.0518742
7.02	-0.0359771
7.04	-0.0191594
7.06	-0.00183628
7.08	0.0154781
7.1	0.0323476
7.12	0.0484591
7.14	0.0635909
7.16	0.0775744
7.18	0.0903287
7.2	0.101812
7.22	0.111998
7.24	0.120892
7.26	0.128533
7.28	0.134833
7.3	0.139561
7.32	0.142441
7.34	0.143247
7.36	0.141869
7.38	0.138345
7.4	0.132788
7.42	0.125287
7.44	0.115873
7.46	0.104635
7.48	0.0918331
7.5	0.0778808
7.52	0.0631495
7.54	0.0479025
7.56	0.0322616
7.58	0.0162667
7.6	-2.98229E-05
7.62	-0.0165386
7.64	-0.0331211
7.66	-0.0496288
7.68	-0.0658725
7.7	-0.0816028
7.72	-0.0965309
7.74	-0.110362
7.76	-0.122791
7.78	-0.133468
7.8	-0.142217
7.82	-0.1489
7.84	-0.15342
7.86	-0.155755
7.88	-0.155898
7.9	-0.153911
7.92	-0.149904
7.94	-0.144007
7.96	-0.136311
7.98	-0.126935
8	-0.115909
8.02	-0.103127
8.04	-0.0885655
8.06	-0.0723719
8.08	-0.0548223
8.1	-0.0362221
8.12	-0.0169379
8.14	0.00264776
8.16	0.0221362
8.18	0.0411662
8.2	0.0594498
8.22	0.0767958
8.24	0.0930635
8.26	0.108132
8.28	0.121869
8.3	0.134107
8.32	0.144662
8.34	0.153377
8.36	0.160096
8.38	0.164669
8.4	0.166936
8.42	0.166758
8.44	0.164039
8.46	0.1588
8.48	0.151121
8.5	0.141186
8.52	0.129258
8.54	0.115953
8.56	0.101774
8.58	0.0870395
8.6	0.0719807
8.62	0.0566956
8.64	0.0411945
8.66	0.025447
8.68	0.00946686
8.7	-0.00666912
8.72	-0.0228197
8.74	-0.0387996
8.76	-0.0543526
8.78	-0.0691743
8.8	-0.0829756
8.82	-0.0955134
8.84	-0.10655
8.86	-0.115912
8.88	-0.123614
8.9	-0.129795
8.92	-0.134627
8.94	-0.138289
8.96	-0.140913
8.98	-0.142219
9	-0.141577
9.02	-0.138929
9.04	-0.13423
9.06	-0.127488
9.08	-0.118628
9.1	-0.107811
9.12	-0.0951954
9.14	-0.0809183
9.16	-0.0652582
9.18	-0.0486892
9.2	-0.0317663
9.22	-0.0150948
9.24	0.000910827
9.26	0.0162913
9.28	0.0311696
9.3	0.0455084
9.32	0.0593281
9.34	0.0725602
9.36	0.0851353
9.38	0.0970026
9.4	0.108125
9.42	0.118333
9.44	0.127273
9.46	0.13449
9.48	0.139568
9.5	0.142206
9.52	0.142248
9.54	0.139849
9.56	0.135659
9.58	0.1299
9.6	0.122699
9.62	0.114112
9.64	0.104135
9.66	0.0926863
9.68	0.0797758
9.7	0.0657369
9.72	0.0508097
9.74	0.0350865
9.76	0.0187571
9.78	0.00202721
9.8	-0.0148667
9.82	-0.0317082
9.84	-0.0482337
9.86	-0.064176
9.88	-0.0792796
9.9	-0.0932795
9.92	-0.105959
9.94	-0.117161
9.96	-0.126801
9.98	-0.134731
10	-0.140899
10.02	-0.145389
10.04	-0.148273
10.06	-0.149564
10.08	-0.149038
10.1	-0.14647
10.12	-0.141731
10.14	-0.134735
10.16	-0.125513
10.18	-0.114237
10.2	-0.101201
10.22	-0.0867392
10.24	-0.0712148
10.26	-0.0550384
10.28	-0.0386372
10.3	-0.0224005
10.32	-0.00657453
10.34	0.00888731
10.36	0.0241923
10.38	0.0395305
10.4	0.0548274
10.42	0.0698815
10.44	0.0845335
10.46	0.0984863
10.48	0.111327
10.5	0.122673
10.52	0.132134
10.54	0.139376
10.56	0.144177
10.58	0.146582
10.6	0.146856
10.62	0.145335
10.64	0.142305
10.66	0.137903
10.68	0.132112
10.7	0.124921
10.72	0.116387
10.74	0.106614
10.76	0.0956655
10.78	0.0834728
10.8	0.0699475
10.82	0.0550755
10.84	0.0390844
10.86	0.0224323
10.88	0.0056395
10.9	-0.0108033
10.92	-0.0265578
10.94	-0.0415534
10.96	-0.0557783
10.98	-0.0692373
11	-0.081927
11.02	-0.0938028
11.04	-0.104741
11.06	-0.114601
11.08	-0.123163
11.1	-0.130219
11.12	-0.13554
11.14	-0.138947
11.16	-0.140369
11.18	-0.139821
11.2	-0.137251
11.22	-0.132519
11.24	-0.125569
11.26	-0.116474
11.28	-0.105516
11.3	-0.0931121
11.32	-0.0796618
11.34	-0.0654421
11.36	-0.0505789
11.38	-0.0350835
11.4	-0.0189163
11.42	-0.00212573
11.44	0.0152278
11.46	0.0330391
11.48	0.0510859
11.5	0.0690772
11.52	0.0865921
11.54	0.103122
11.56	0.118154
11.58	0.131283
11.6	0.142254
11.62	0.150948
11.64	0.157295
11.66	0.161237
11.68	0.162743
11.7	0.161839
11.72	0.158626
11.74	0.153231
11.76	0.145707
11.78	0.135993
11.8	0.123944
11.82	0.109414
11.84	0.0923841
11.86	0.0730484
11.88	0.0519776
11.9	0.0298557
11.92	0.00734076
11.94	-0.0149614
11.96	-0.0366062
11.98	-0.0571621
12	-0.0762282
12.02	-0.0935168
12.04	-0.108917
12.06	-0.122418
12.08	-0.13404
12.1	-0.143798
12.12	-0.151615
12.14	-0.157353
12.16	-0.160847
12.18	-0.161918
12.2	-0.16041
12.22	-0.156227
12.24	-0.149367
12.26	-0.14003
12.28	-0.128577
12.3	-0.115353
12.32	-0.100718
12.34	-0.0850696
12.36	-0.0686543
12.38	-0.0517017
12.4	-0.0344889
12.42	-0.017239
12.44	-9.01676E-05
12.46	0.0168886
12.48	0.0336509
12.5	0.050085
12.52	0.0659612
12.54	0.0810533
12.56	0.0950599
12.58	0.107636
12.6	0.118559
12.62	0.127678
12.64	0.134875
12.66	0.1401
12.68	0.143282
12.7	0.144398
12.72	0.143506
12.74	0.140769
12.76	0.136418
12.78	0.130638
12.8	0.123473
12.82	0.114855
12.84	0.104686
12.86	0.0929038
12.88	0.0795565
12.9	0.0647656
12.92	0.0487262
12.94	0.0316909
12.96	0.0140164
12.98	-0.00395737
13	-0.0218911
13.02	-0.0394824
13.04	-0.0564906
13.06	-0.0727378
13.08	-0.0881036
13.1	-0.102533
13.12	-0.115936
13.14	-0.128206
13.16	-0.139063
13.18	-0.148264
13.2	-0.155589
13.22	-0.160813
13.24	-0.163755
13.26	-0.1643
13.28	-0.162422
13.3	-0.158149
13.32	-0.151651
13.34	-0.143121
13.36	-0.132558
13.38	-0.120088
13.4	-0.106008
13.42	-0.090667
13.44	-0.074411
13.46	-0.0573651
13.48	-0.0395041
13.5	-0.020913
13.52	-0.00185486
13.54	0.0173963
13.56	0.0365038
13.58	0.0551931
13.6	0.0732538
13.62	0.0905178
13.64	0.106788
13.66	0.121814
13.68	0.135231
13.7	0.146673
13.72	0.155906
13.74	0.162822
13.76	0.167408
13.78	0.169651
13.8	0.169378
13.82	0.166572
13.84	0.16148
13.86	0.154483
13.88	0.145987
13.9	0.136145
13.92	0.124931
13.94	0.112173
13.96	0.0977517
13.98	0.0817378
14	0.0644176
14.02	0.0461534
14.04	0.0272234
14.06	0.00801679
14.08	-0.0110926
14.1	-0.0297775
14.12	-0.0475774
14.14	-0.064188
14.16	-0.0795266
14.18	-0.0937888
14.2	-0.107251
14.22	-0.120005
14.24	-0.131968
14.26	-0.142847
14.28	-0.152263
14.3	-0.159876
14.32	-0.165399
14.34	-0.168606
14.36	-0.169304
14.38	-0.167446
14.4	-0.16314
14.42	-0.156714
14.44	-0.148482
14.46	-0.138626
14.48	-0.127209
14.5	-0.114223
14.52	-0.0997408
14.54	-0.0839446
14.56	-0.0670678
14.58	-0.0493061
14.6	-0.0307299
14.62	-0.0113049
14.64	0.00890415
14.66	0.0295206
14.68	0.0499301
14.7	0.0695313
14.72	0.0878677
14.74	0.104716
14.76	0.119968
14.78	0.133463
14.8	0.144948
14.82	0.154337
14.84	0.161757
14.86	0.167338
14.88	0.171142
14.9	0.173091
14.92	0.172876
14.94	0.170164
14.96	0.164851
14.98	0.157105
15	0.147239
15.02	0.135435
15.04	0.121703
15.06	0.105973
15.08	0.0882971
15.1	0.0690894
15.12	0.0490168
15.14	0.02873
15.16	0.00860019
15.18	-0.011293
15.2	-0.0309861
15.22	-0.0504161
15.24	-0.0693502
15.26	-0.0874736
15.28	-0.104449
15.3	-0.120071
15.32	-0.134179
15.34	-0.146572
15.36	-0.156939
15.38	-0.164945
15.4	-0.170395
15.42	-0.17325
15.44	-0.173696
15.46	-0.17196
15.48	-0.168161
15.5	-0.162359
15.52	-0.154614
15.54	-0.145098
15.56	-0.134065
15.58	-0.121761
15.6	-0.108283
15.62	-0.0935651
15.64	-0.0774501
15.66	-0.0599462
15.68	-0.0412376
15.7	-0.0216486
15.72	-0.00158728
15.74	0.018584
15.76	0.0384929
15.78	0.0577404
15.8	0.0760075
15.82	0.0930653
15.84	0.1088
15.86	0.123139
15.88	0.136023
15.9	0.147295
15.92	0.156727
15.94	0.164142
15.96	0.169467
15.98	0.172707
16	0.173907
16.02	0.172981
16.04	0.169692
16.06	0.163826
16.08	0.155305
16.1	0.144268
16.12	0.131009
16.14	0.115888
16.16	0.0992726
16.18	0.0815522
16.2	0.0631699
16.22	0.0444129
16.24	0.0255026
16.26	0.00653973
16.28	-0.0125127
16.3	-0.0317309
16.32	-0.0509947
16.34	-0.0699732
16.36	-0.0882848
16.38	-0.105511
16.4	-0.121317
16.42	-0.135481
16.44	-0.147809
16.46	-0.158056
16.48	-0.16593
16.5	-0.171218
16.52	-0.173894
16.54	-0.174147
16.56	-0.172261
16.58	-0.168427
16.6	-0.162691
16.62	-0.154931
16.64	-0.145067
16.66	-0.133143
16.68	-0.119269
16.7	-0.103607
16.72	-0.0862892
16.74	-0.0674716
16.76	-0.0474252
16.78	-0.0265885
16.8	-0.00544688
16.82	0.0155823
16.84	0.0361393
16.86	0.0559227
16.88	0.0746398
16.9	0.0919571
16.92	0.10758
16.94	0.121356
16.96	0.133281
16.98	0.143474
17	0.152039
17.02	0.158923
17.04	0.163924
17.06	0.166748
17.08	0.167161
17.1	0.16507
17.12	0.160487
17.14	0.153489
17.16	0.144237
17.18	0.132956
17.2	0.119989
17.22	0.105783
17.24	0.0907732
17.26	0.0752104
17.28	0.059168
17.3	0.0426009
17.32	0.0254722
17.34	0.00786738
17.36	-0.00994969
17.38	-0.0276681
17.4	-0.0450162
17.42	-0.0617968
17.44	-0.0777812
17.46	-0.092642
17.48	-0.105956
17.5	-0.117348
17.52	-0.126608
17.54	-0.133711
17.56	-0.138754
17.58	-0.141848
17.6	-0.143056
17.62	-0.14243
17.64	-0.140074
17.66	-0.136255
17.68	-0.131185
17.7	-0.124955
17.72	-0.117481
17.74	-0.108599
17.76	-0.0981221
17.78	-0.0860072
17.8	-0.0724469
17.82	-0.0577427
17.84	-0.0422544
17.86	-0.0263029
17.88	-0.0101893
17.9	0.00578148
17.92	0.0212862
17.94	0.0360821
17.96	0.0500915
17.98	0.0633644
18	0.0759578
18.02	0.0878231
18.04	0.0988033
18.06	0.108663
18.08	0.11721
18.1	0.124308
18.12	0.129824
18.14	0.133552
18.16	0.135252
18.18	0.134773
18.2	0.132145
18.22	0.127583
18.24	0.121386
18.26	0.113808
18.28	0.105028
18.3	0.0951146
18.32	0.0841155
18.34	0.0721314
18.36	0.0593239
18.38	0.0458283
18.4	0.0316859
18.42	0.0168658
18.44	0.00137772
18.46	-0.0146138
18.48	-0.030767
18.5	-0.0466618
18.52	-0.061935
18.54	-0.0763474
18.56	-0.0897016
18.58	-0.101772
18.6	-0.112296
18.62	-0.121032
18.64	-0.127906
18.66	-0.13306
18.68	-0.136663
18.7	-0.138738
18.72	-0.139133
18.74	-0.137632
18.76	-0.134077
18.78	-0.128489
18.8	-0.121082
18.82	-0.112093
18.84	-0.101596
18.86	-0.0895221
18.88	-0.0759006
18.9	-0.0609439
18.92	-0.04503
18.94	-0.0285776
18.96	-0.0119429
18.98	0.00459235
19	0.0208565
19.02	0.0367126
19.04	0.0519566
19.06	0.0663634
19.08	0.0797759
19.1	0.0921508
19.12	0.103493
19.14	0.113784
19.16	0.122872
19.18	0.130464
19.2	0.136252
19.22	0.140064
19.24	0.141879
19.26	0.141732
19.28	0.139611
19.3	0.13547
19.32	0.129325
19.34	0.121316
19.36	0.11175
19.38	0.100971
19.4	0.0892075
19.42	0.0765602
19.44	0.0630549
19.46	0.0487535
19.48	0.0337681
19.5	0.0182058
19.52	0.00215359
19.54	-0.0143292
19.56	-0.0311178
19.58	-0.0478597
19.6	-0.0640192
19.62	-0.0790477
19.64	-0.0925175
19.66	-0.104203
19.68	-0.114073
19.7	-0.122178
19.72	-0.128531
19.74	-0.1331
19.76	-0.135851
19.78	-0.136837
19.8	-0.136164
19.82	-0.13388
19.84	-0.129921
19.86	-0.124157
19.88	-0.116471
19.9	-0.106866
19.92	-0.0954802
19.94	-0.0825544
19.96	-0.0683423
19.98	-0.0531224
20	-0.0372453
20.02	-0.0211453
20.04	-0.00531775
20.06	0.00984392
20.08	0.0241286
20.1	0.0375418
20.12	0.0502237
20.14	0.0622922
20.16	0.0737628
20.18	0.0845615
20.2	0.0945698
20.22	0.103664
20.24	0.111717
20.26	0.118508
20.28	0.12373
20.3	0.127037
20.32	0.128171
20.34	0.127065
20.36	0.123864
20.38	0.118811
20.4	0.112194
20.42	0.104249
20.44	0.0951735
20.46	0.0851859
20.48	0.0745121
20.5	0.0632725
20.52	0.0513709
20.54	0.0386149
20.56	0.0248298
20.58	0.010007
20.6	-0.00562258
20.62	-0.0216146
20.64	-0.0374685
20.66	-0.0527233
20.68	-0.0669848
20.7	-0.0798938
20.72	-0.0911233
20.74	-0.100429
20.76	-0.107717
20.78	-0.113136
20.8	-0.116994
20.82	-0.119598
20.84	-0.121156
20.86	-0.121681
20.88	-0.121079
20.9	-0.119173
20.92	-0.115764
20.94	-0.11072
20.96	-0.10395
20.98	-0.0954083
21	-0.0851271
21.02	-0.0733155
21.04	-0.0603953
21.06	-0.0468783
21.08	-0.033219
21.1	-0.0197521
21.12	-0.00666982
21.14	0.00593135
21.16	0.0180577
21.18	0.0297997
21.2	0.0412729
21.22	0.0525957
21.24	0.0638113
21.26	0.074806
21.28	0.0853044
21.3	0.0949296
21.32	0.103301
21.34	0.110097
21.36	0.115107
21.38	0.118232
21.4	0.119465
21.42	0.118899
21.44	0.116721
21.46	0.113192
21.48	0.10858
21.5	0.103074
21.52	0.0967257
21.54	0.0894815
21.56	0.0812338
21.58	0.0719001
21.6	0.0614759
21.62	0.0500139
21.64	0.0375919
21.66	0.0243527
21.68	0.0105647
21.7	-0.00336485
21.72	-0.0169383
21.74	-0.0296715
21.76	-0.0412123
21.78	-0.0514373
21.8	-0.0604212
21.82	-0.0683978
21.84	-0.0755814
21.86	-0.0821268
21.88	-0.0881522
21.9	-0.0936639
21.92	-0.0985716
21.94	-0.102688
21.96	-0.105746
21.98	-0.107428
22	-0.10746
22.02	-0.105607
22.04	-0.101781
22.06	-0.0960476
22.08	-0.0886246
22.1	-0.0798659
22.12	-0.070172
22.14	-0.0599666
22.16	-0.0496122
22.18	-0.0393172
22.2	-0.029063
22.22	-0.018705
22.24	-0.00806422
22.26	0.00297495
22.28	0.0143995
22.3	0.0260603
22.32	0.0377295
22.34	0.0491183
22.36	0.0598957
22.38	0.0697161
22.4	0.0782471
22.42	0.085239
22.44	0.090589
22.46	0.0943403
22.48	0.0966428
22.5	0.0977072
22.52	0.0977461
22.54	0.0969362
22.56	0.0954194
22.58	0.0932772
22.6	0.0904915
22.62	0.0868224
22.64	0.0819617
22.66	0.075641
22.68	0.0676909
22.7	0.058139
22.72	0.0472287
22.74	0.0353521
22.76	0.0228992
22.78	0.0102275
22.8	-0.00235121
22.82	-0.0145667
22.84	-0.0261874
22.86	-0.0370534
22.88	-0.0471103
22.9	-0.0564189
22.92	-0.0651117
22.94	-0.0732572
22.96	-0.0808058
22.98	-0.0875931
23	-0.0933652
23.02	-0.0978385
23.04	-0.100744
23.06	-0.101873
23.08	-0.101099
23.1	-0.0984279
23.12	-0.0940319
23.14	-0.0882052
23.16	-0.0812727
23.18	-0.0735508
23.2	-0.0652927
23.22	-0.0566498
23.24	-0.0476938
23.26	-0.0384431
23.28	-0.0288763
23.3	-0.0189154
23.32	-0.0084429
23.34	0.00263162
23.36	0.014308
23.38	0.0263903
23.4	0.0385042
23.42	0.0501981
23.44	0.0610322
23.46	0.0706549
23.48	0.0788486
23.5	0.0855197
23.52	0.0906559
23.54	0.094353
23.56	0.096801
23.58	0.098235
23.6	0.0988223
23.62	0.0985538
23.64	0.0973044
23.66	0.0949135
23.68	0.0912557
23.7	0.086263
23.72	0.0799415
23.74	0.0722786
23.76	0.0632854
23.78	0.0530164
23.8	0.0416263
23.82	0.0293975
23.84	0.0167616
23.86	0.00421522
23.88	-0.00785338
23.9	-0.0192046
23.92	-0.0298108
23.94	-0.0397827
23.96	-0.0492457
23.98	-0.0583324
24	-0.0670762
24.02	-0.0754002
24.04	-0.0831329
24.06	-0.0899769
24.08	-0.0955399
24.1	-0.0994225
24.12	-0.101326
24.14	-0.1012
24.16	-0.0992155
24.18	-0.0956584
24.2	-0.0908873
24.22	-0.0852649
24.24	-0.079115
24.26	-0.0725974
24.28	-0.0657104
24.3	-0.0583501
24.32	-0.0502867
24.34	-0.0412474
24.36	-0.0310507
24.38	-0.0197999
24.4	-0.00774112
24.42	0.00476011
24.44	0.0172966
24.46	0.0295075
24.48	0.0411612
24.5	0.052046
24.52	0.0619571
24.54	0.0706611
24.56	0.0779875
24.58	0.0838525
24.6	0.0882858
24.62	0.0913968
24.64	0.0932633
24.66	0.0939141
24.68	0.0933328
24.7	0.0914921
24.72	0.0883957
24.74	0.0840939
24.76	0.0786348
24.78	0.0720483
24.8	0.0643703
24.82	0.0556866
24.84	0.0461714
24.86	0.0361103
24.88	0.0258451
24.9	0.015687
24.92	0.00588928
24.94	-0.00339075
24.96	-0.0121558
24.98	-0.020503
25	-0.02856
25.02	-0.0364359
25.04	-0.0441738
25.06	-0.0517044
25.08	-0.0588863
25.1	-0.0655469
25.12	-0.0715632
25.14	-0.0768303
25.16	-0.0812058
25.18	-0.0844917
25.2	-0.086522
25.22	-0.0871783
25.24	-0.0864526
25.26	-0.084415
25.28	-0.0811733
25.3	-0.0768724
25.32	-0.0716198
25.34	-0.0654497
25.36	-0.0583202
25.38	-0.050299
25.4	-0.0415769
25.42	-0.032364
25.44	-0.0228462
25.46	-0.0131558
25.48	-0.00335398
25.5	0.00650655
25.52	0.0162758
25.54	0.0256787
25.56	0.0343966
25.58	0.0421524
25.6	0.0487464
25.62	0.0540753
25.64	0.0581108
25.66	0.0608895
25.68	0.0625305
25.7	0.0633068
25.72	0.0635531
25.74	0.0635985
25.76	0.0636014
25.78	0.0633518
25.8	0.0624922
25.82	0.0606096
25.84	0.0573879
25.86	0.052759
25.88	0.0469365
25.9	0.0402369
25.92	0.0329999
25.94	0.0255357
25.96	0.0180142
25.98	0.0105
26	0.00302527
26.02	-0.00449407
26.04	-0.012197
26.06	-0.0201888
26.08	-0.0284979
26.1	-0.03703
26.12	-0.0455984
26.14	-0.0539577
26.16	-0.0618726
26.18	-0.069072
26.2	-0.0752491
26.22	-0.0800784
26.24	-0.0832243
26.26	-0.0844731
26.28	-0.0838454
26.3	-0.0815087
26.32	-0.0777477
26.34	-0.0728472
26.36	-0.0670008
26.38	-0.0602898
26.4	-0.0527716
26.42	-0.0445358
26.44	-0.0356871
26.46	-0.0262985
26.48	-0.0164096
26.5	-0.00606018
26.52	0.00464126
26.54	0.0154878
26.56	0.0262085
26.58	0.036523
26.6	0.0461987
26.62	0.0550673
26.64	0.0630118
26.66	0.0699076
26.68	0.0756212
26.7	0.0800604
26.72	0.0832075
26.74	0.085124
26.76	0.085923
26.78	0.0856893
26.8	0.0844442
26.82	0.0821568
26.84	0.0787793
26.86	0.0742882
26.88	0.0687039
26.9	0.0620763
26.92	0.0544797
26.94	0.0459928
26.96	0.0367173
26.98	0.026848
27	0.0166334
27.02	0.00632014
27.04	-0.00389939
27.06	-0.0138743
27.08	-0.0234843
27.1	-0.0326386
27.12	-0.0412578
27.14	-0.0493228
27.16	-0.0568457
27.18	-0.0638298
27.2	-0.070194
27.22	-0.0757714
27.24	-0.0803299
27.26	-0.083631
27.28	-0.0855199
27.3	-0.0859551
27.32	-0.0849679
27.34	-0.0825998
27.36	-0.0788999
27.38	-0.0739566
27.4	-0.0679155
27.42	-0.0609516
27.44	-0.0532737
27.46	-0.0450553
27.48	-0.0363957
27.5	-0.0273351
27.52	-0.0178897
27.54	-0.00807938
27.56	0.00204742
27.58	0.012391
27.6	0.0228385
27.62	0.0332421
27.64	0.0434129
27.66	0.0531188
27.68	0.0621165
27.7	0.0701912
27.72	0.0771949
27.74	0.0830672
27.76	0.0877968
27.78	0.0913847
27.8	0.093813
27.82	0.095061
27.84	0.0951287
27.86	0.0940334
27.88	0.0917888
